date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:57:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2020:57:44%20GMT	https://uksdc.org/?p=8327	C:/My%20Web%20Sites/xd/uksdc.org/index4913.html	(from https://uksdc.org/competition-resources/subcontractors/adaptive-allotropy/)
21:57:18	2846/2846	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jan%202024%2020:57:44%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fadaptive-allotropy%2F&format=xml	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed9453	(from https://uksdc.org/competition-resources/subcontractors/adaptive-allotropy/)
21:57:18	2698/2698	---M-Z	200	added ('OK')	text/css	etag:%22a8a-60e98d4b7a767-gzip%22	https://uksdc.org/wp-content/uploads/elementor/css/post-8353.css?ver=1704899426	C:/My%20Web%20Sites/xd/uksdc.org/wp-content/uploads/elementor/css/post-8353970f.css	(from https://uksdc.org/competition-resources/subcontractors/advanced-materials-group/)
21:57:19	18214/18214	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:57:45%20GMT	https://uksdc.org/wp-json/wp/v2/pages/8353	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/wp/v2/pages/8353.json	(from https://uksdc.org/competition-resources/subcontractors/advanced-materials-group/)
21:57:20	2734/2734	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:57:46%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fadvanced-materials-group%2F	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embedb16b.json	(from https://uksdc.org/competition-resources/subcontractors/advanced-materials-group/)
21:57:20	2899/2899	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jan%202024%2020:57:47%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fadvanced-materials-group%2F&format=xml	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed9c05	(from https://uksdc.org/competition-resources/subcontractors/advanced-materials-group/)
21:57:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2020:57:47%20GMT	https://uksdc.org/?p=8353	C:/My%20Web%20Sites/xd/uksdc.org/index4bda.html	(from https://uksdc.org/competition-resources/subcontractors/advanced-materials-group/)
21:57:21	2698/2698	---M-Z	200	added ('OK')	text/css	etag:%22a8a-60e9da78b9b03-gzip%22	https://uksdc.org/wp-content/uploads/elementor/css/post-8358.css?ver=1704920143	C:/My%20Web%20Sites/xd/uksdc.org/wp-content/uploads/elementor/css/post-8358ad71.css	(from https://uksdc.org/competition-resources/subcontractors/applied-carbon/)
21:57:21	15752/15752	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:57:47%20GMT	https://uksdc.org/wp-json/wp/v2/pages/8358	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/wp/v2/pages/8358.json	(from https://uksdc.org/competition-resources/subcontractors/applied-carbon/)
21:57:21	2644/2644	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:57:48%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fapplied-carbon%2F	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed2c1d.json	(from https://uksdc.org/competition-resources/subcontractors/applied-carbon/)
21:57:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2020:57:48%20GMT	https://uksdc.org/?p=8358	C:/My%20Web%20Sites/xd/uksdc.org/index6439.html	(from https://uksdc.org/competition-resources/subcontractors/applied-carbon/)
21:57:22	2807/2807	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jan%202024%2020:57:48%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fapplied-carbon%2F&format=xml	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed8c5e	(from https://uksdc.org/competition-resources/subcontractors/applied-carbon/)
21:57:22	2698/2698	---M-Z	200	added ('OK')	text/css	etag:%22a8a-60e9da7ac6d6b-gzip%22	https://uksdc.org/wp-content/uploads/elementor/css/post-8367.css?ver=1704920146	C:/My%20Web%20Sites/xd/uksdc.org/wp-content/uploads/elementor/css/post-836797ee.css	(from https://uksdc.org/competition-resources/subcontractors/crucible-ltd/)
21:57:23	17703/17703	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:57:49%20GMT	https://uksdc.org/wp-json/wp/v2/pages/8367	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/wp/v2/pages/8367.json	(from https://uksdc.org/competition-resources/subcontractors/crucible-ltd/)
21:57:23	2634/2634	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:57:49%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fcrucible-ltd%2F	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embedf035.json	(from https://uksdc.org/competition-resources/subcontractors/crucible-ltd/)
21:57:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2020:57:50%20GMT	https://uksdc.org/?p=8367	C:/My%20Web%20Sites/xd/uksdc.org/indexcef9.html	(from https://uksdc.org/competition-resources/subcontractors/crucible-ltd/)
21:57:24	2797/2797	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jan%202024%2020:57:50%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fcrucible-ltd%2F&format=xml	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embedd0a3	(from https://uksdc.org/competition-resources/subcontractors/crucible-ltd/)
21:57:27	2408/2408	---M-Z	200	added ('OK')	text/css	etag:%22968-60e9da7b7f2a8-gzip%22	https://uksdc.org/wp-content/uploads/elementor/css/post-8771.css?ver=1704920146	C:/My%20Web%20Sites/xd/uksdc.org/wp-content/uploads/elementor/css/post-877197ee.css	(from https://uksdc.org/competition-resources/subcontractors/earhart-skunkworks/)
21:57:27	15355/15355	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:57:54%20GMT	https://uksdc.org/wp-json/wp/v2/pages/8771	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/wp/v2/pages/8771.json	(from https://uksdc.org/competition-resources/subcontractors/earhart-skunkworks/)
21:57:28	2687/2687	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:57:54%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fearhart-skunkworks%2F	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed1486.json	(from https://uksdc.org/competition-resources/subcontractors/earhart-skunkworks/)
21:57:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2020:57:54%20GMT	https://uksdc.org/?p=8771	C:/My%20Web%20Sites/xd/uksdc.org/indexa52d.html	(from https://uksdc.org/competition-resources/subcontractors/earhart-skunkworks/)
21:57:28	2851/2851	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jan%202024%2020:57:55%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fearhart-skunkworks%2F&format=xml	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embedae6e	(from https://uksdc.org/competition-resources/subcontractors/earhart-skunkworks/)
21:57:29	2698/2698	---M-Z	200	added ('OK')	text/css	etag:%22a8a-60e9da7bc01ba-gzip%22	https://uksdc.org/wp-content/uploads/elementor/css/post-8387.css?ver=1704920147	C:/My%20Web%20Sites/xd/uksdc.org/wp-content/uploads/elementor/css/post-838752f3.css	(from https://uksdc.org/competition-resources/subcontractors/orbital-foundry/)
21:57:29	16307/16307	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:57:56%20GMT	https://uksdc.org/wp-json/wp/v2/pages/8387	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/wp/v2/pages/8387.json	(from https://uksdc.org/competition-resources/subcontractors/orbital-foundry/)
21:57:30	2648/2648	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:57:56%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Forbital-foundry%2F	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embedde89.json	(from https://uksdc.org/competition-resources/subcontractors/orbital-foundry/)
21:57:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2020:57:57%20GMT	https://uksdc.org/?p=8387	C:/My%20Web%20Sites/xd/uksdc.org/index0177.html	(from https://uksdc.org/competition-resources/subcontractors/orbital-foundry/)
21:57:30	2811/2811	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jan%202024%2020:57:57%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Forbital-foundry%2F&format=xml	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed8a77	(from https://uksdc.org/competition-resources/subcontractors/orbital-foundry/)
21:57:31	2698/2698	---M-Z	200	added ('OK')	text/css	etag:%22a8a-60e9da7bf072b-gzip%22	https://uksdc.org/wp-content/uploads/elementor/css/post-8396.css?ver=1704920147	C:/My%20Web%20Sites/xd/uksdc.org/wp-content/uploads/elementor/css/post-839652f3.css	(from https://uksdc.org/competition-resources/subcontractors/out-of-the-woods/)
21:57:32	15777/15777	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:57:59%20GMT	https://uksdc.org/wp-json/wp/v2/pages/8396	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/wp/v2/pages/8396.json	(from https://uksdc.org/competition-resources/subcontractors/out-of-the-woods/)
21:57:32	2627/2627	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:57:59%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fout-of-the-woods%2F	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embedd9aa.json	(from https://uksdc.org/competition-resources/subcontractors/out-of-the-woods/)
21:57:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2020:57:59%20GMT	https://uksdc.org/?p=8396	C:/My%20Web%20Sites/xd/uksdc.org/indexa680.html	(from https://uksdc.org/competition-resources/subcontractors/out-of-the-woods/)
21:57:33	2790/2790	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jan%202024%2020:57:59%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fout-of-the-woods%2F&format=xml	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embedfea4	(from https://uksdc.org/competition-resources/subcontractors/out-of-the-woods/)
21:57:33	2698/2698	---M-Z	200	added ('OK')	text/css	etag:%22a8a-60e9da7c3c606-gzip%22	https://uksdc.org/wp-content/uploads/elementor/css/post-8401.css?ver=1704920147	C:/My%20Web%20Sites/xd/uksdc.org/wp-content/uploads/elementor/css/post-840152f3.css	(from https://uksdc.org/competition-resources/subcontractors/sealant-advancements/)
21:57:34	16037/16037	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:00%20GMT	https://uksdc.org/wp-json/wp/v2/pages/8401	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/wp/v2/pages/8401.json	(from https://uksdc.org/competition-resources/subcontractors/sealant-advancements/)
21:57:34	2685/2685	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:00%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fsealant-advancements%2F	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed45fc.json	(from https://uksdc.org/competition-resources/subcontractors/sealant-advancements/)
21:57:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2020:58:01%20GMT	https://uksdc.org/?p=8401	C:/My%20Web%20Sites/xd/uksdc.org/index8ea6.html	(from https://uksdc.org/competition-resources/subcontractors/sealant-advancements/)
21:57:35	2848/2848	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jan%202024%2020:58:01%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fsealant-advancements%2F&format=xml	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed1e95	(from https://uksdc.org/competition-resources/subcontractors/sealant-advancements/)
21:57:35	2698/2698	---M-Z	200	added ('OK')	text/css	etag:%22a8a-60e9da7ca51d1-gzip%22	https://uksdc.org/wp-content/uploads/elementor/css/post-8409.css?ver=1704920147	C:/My%20Web%20Sites/xd/uksdc.org/wp-content/uploads/elementor/css/post-840952f3.css	(from https://uksdc.org/competition-resources/subcontractors/tubular-technologies/)
21:57:35	16393/16393	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:02%20GMT	https://uksdc.org/wp-json/wp/v2/pages/8409	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/wp/v2/pages/8409.json	(from https://uksdc.org/competition-resources/subcontractors/tubular-technologies/)
21:57:35	2646/2646	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:02%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Ftubular-technologies%2F	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embedd5b3.json	(from https://uksdc.org/competition-resources/subcontractors/tubular-technologies/)
21:57:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2020:58:02%20GMT	https://uksdc.org/?p=8409	C:/My%20Web%20Sites/xd/uksdc.org/indexb1ac.html	(from https://uksdc.org/competition-resources/subcontractors/tubular-technologies/)
21:57:36	2809/2809	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jan%202024%2020:58:03%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Ftubular-technologies%2F&format=xml	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embeded56	(from https://uksdc.org/competition-resources/subcontractors/tubular-technologies/)
21:57:36	2598/2598	---M-Z	200	added ('OK')	text/css	etag:%22a26-60e9b1164d213-gzip%22	https://uksdc.org/wp-content/uploads/elementor/css/post-8436.css?ver=1704909034	C:/My%20Web%20Sites/xd/uksdc.org/wp-content/uploads/elementor/css/post-84360b85.css	(from https://uksdc.org/competition-resources/subcontractors/3d-logistics/)
21:57:38	16979/16979	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:04%20GMT	https://uksdc.org/wp-json/wp/v2/pages/8436	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/wp/v2/pages/8436.json	(from https://uksdc.org/competition-resources/subcontractors/3d-logistics/)
21:57:38	2654/2654	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:04%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2F3d-logistics%2F	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed8f42.json	(from https://uksdc.org/competition-resources/subcontractors/3d-logistics/)
21:57:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2020:58:05%20GMT	https://uksdc.org/?p=8436	C:/My%20Web%20Sites/xd/uksdc.org/index1e34.html	(from https://uksdc.org/competition-resources/subcontractors/3d-logistics/)
21:57:38	2817/2817	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jan%202024%2020:58:05%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2F3d-logistics%2F&format=xml	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed35c0	(from https://uksdc.org/competition-resources/subcontractors/3d-logistics/)
21:57:38	2598/2598	---M-Z	200	added ('OK')	text/css	etag:%22a26-60e9da7d35285-gzip%22	https://uksdc.org/wp-content/uploads/elementor/css/post-8443.css?ver=1704920148	C:/My%20Web%20Sites/xd/uksdc.org/wp-content/uploads/elementor/css/post-84438c56.css	(from https://uksdc.org/competition-resources/subcontractors/inflatable-innovations/)
21:57:39	15680/15680	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:06%20GMT	https://uksdc.org/wp-json/wp/v2/pages/8443	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/wp/v2/pages/8443.json	(from https://uksdc.org/competition-resources/subcontractors/inflatable-innovations/)
21:57:40	2753/2753	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:06%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Finflatable-innovations%2F	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed2564.json	(from https://uksdc.org/competition-resources/subcontractors/inflatable-innovations/)
21:57:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2020:58:06%20GMT	https://uksdc.org/?p=8443	C:/My%20Web%20Sites/xd/uksdc.org/indexaffc.html	(from https://uksdc.org/competition-resources/subcontractors/inflatable-innovations/)
21:57:40	2916/2916	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jan%202024%2020:58:07%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Finflatable-innovations%2F&format=xml	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed6d17	(from https://uksdc.org/competition-resources/subcontractors/inflatable-innovations/)
21:57:40	2598/2598	---M-Z	200	added ('OK')	text/css	etag:%22a26-60e9da7d91b00-gzip%22	https://uksdc.org/wp-content/uploads/elementor/css/post-8451.css?ver=1704920148	C:/My%20Web%20Sites/xd/uksdc.org/wp-content/uploads/elementor/css/post-84518c56.css	(from https://uksdc.org/competition-resources/subcontractors/digg/)
21:57:41	15020/15020	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:08%20GMT	https://uksdc.org/wp-json/wp/v2/pages/8451	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/wp/v2/pages/8451.json	(from https://uksdc.org/competition-resources/subcontractors/digg/)
21:57:42	2624/2624	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:08%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fdigg%2F	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed6328.json	(from https://uksdc.org/competition-resources/subcontractors/digg/)
21:57:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2020:58:08%20GMT	https://uksdc.org/?p=8451	C:/My%20Web%20Sites/xd/uksdc.org/index2663.html	(from https://uksdc.org/competition-resources/subcontractors/digg/)
21:57:42	2787/2787	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jan%202024%2020:58:09%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fdigg%2F&format=xml	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed32fa	(from https://uksdc.org/competition-resources/subcontractors/digg/)
21:57:42	2598/2598	---M-Z	200	added ('OK')	text/css	etag:%22a26-60e9da7dcc09a-gzip%22	https://uksdc.org/wp-content/uploads/elementor/css/post-8462.css?ver=1704920149	C:/My%20Web%20Sites/xd/uksdc.org/wp-content/uploads/elementor/css/post-8462260a.css	(from https://uksdc.org/competition-resources/subcontractors/dirtbuilders/)
21:57:43	16172/16172	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:09%20GMT	https://uksdc.org/wp-json/wp/v2/pages/8462	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/wp/v2/pages/8462.json	(from https://uksdc.org/competition-resources/subcontractors/dirtbuilders/)
21:57:43	2683/2683	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:10%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fdirtbuilders%2F	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed29a9.json	(from https://uksdc.org/competition-resources/subcontractors/dirtbuilders/)
21:57:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2020:58:10%20GMT	https://uksdc.org/?p=8462	C:/My%20Web%20Sites/xd/uksdc.org/index8e7d.html	(from https://uksdc.org/competition-resources/subcontractors/dirtbuilders/)
21:57:44	2846/2846	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jan%202024%2020:58:10%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fdirtbuilders%2F&format=xml	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed93db	(from https://uksdc.org/competition-resources/subcontractors/dirtbuilders/)
21:57:44	2598/2598	---M-Z	200	added ('OK')	text/css	etag:%22a26-60e9da7e651d6-gzip%22	https://uksdc.org/wp-content/uploads/elementor/css/post-8476.css?ver=1704920149	C:/My%20Web%20Sites/xd/uksdc.org/wp-content/uploads/elementor/css/post-8476260a.css	(from https://uksdc.org/competition-resources/subcontractors/large-print/)
21:57:45	14221/14221	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:11%20GMT	https://uksdc.org/wp-json/wp/v2/pages/8476	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/wp/v2/pages/8476.json	(from https://uksdc.org/competition-resources/subcontractors/large-print/)
21:57:45	2584/2584	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:11%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Flarge-print%2F	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed8519.json	(from https://uksdc.org/competition-resources/subcontractors/large-print/)
21:57:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2020:58:11%20GMT	https://uksdc.org/?p=8476	C:/My%20Web%20Sites/xd/uksdc.org/index57da.html	(from https://uksdc.org/competition-resources/subcontractors/large-print/)
21:57:45	2747/2747	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jan%202024%2020:58:12%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Flarge-print%2F&format=xml	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed2705	(from https://uksdc.org/competition-resources/subcontractors/large-print/)
21:57:46	2674/2674	---M-Z	200	added ('OK')	text/css	etag:%22a72-60e9da7eea2c2-gzip%22	https://uksdc.org/wp-content/uploads/elementor/css/post-8481.css?ver=1704920150	C:/My%20Web%20Sites/xd/uksdc.org/wp-content/uploads/elementor/css/post-8481b985.css	(from https://uksdc.org/competition-resources/subcontractors/lightworks/)
21:57:47	15837/15837	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:13%20GMT	https://uksdc.org/wp-json/wp/v2/pages/8481	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/wp/v2/pages/8481.json	(from https://uksdc.org/competition-resources/subcontractors/lightworks/)
21:57:47	2625/2625	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:13%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Flightworks%2F	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed9406.json	(from https://uksdc.org/competition-resources/subcontractors/lightworks/)
21:57:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Jan%202024%2020:58:14%20GMT	https://uksdc.org/?p=8481	C:/My%20Web%20Sites/xd/uksdc.org/index2af2.html	(from https://uksdc.org/competition-resources/subcontractors/lightworks/)
21:57:47	2788/2788	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Jan%202024%2020:58:14%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Flightworks%2F&format=xml	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed363a	(from https://uksdc.org/competition-resources/subcontractors/lightworks/)
21:57:48	2698/2698	---M-Z	200	added ('OK')	text/css	etag:%22a8a-60e9da7f2aa04-gzip%22	https://uksdc.org/wp-content/uploads/elementor/css/post-8677.css?ver=1704920150	C:/My%20Web%20Sites/xd/uksdc.org/wp-content/uploads/elementor/css/post-8677b985.css	(from https://uksdc.org/competition-resources/subcontractors/magnetic-propulsion-union/)
21:57:48	15836/15836	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:15%20GMT	https://uksdc.org/wp-json/wp/v2/pages/8677	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/wp/v2/pages/8677.json	(from https://uksdc.org/competition-resources/subcontractors/magnetic-propulsion-union/)
21:57:48	2741/2741	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Jan%202024%2020:58:15%20GMT	https://uksdc.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fuksdc.org%2Fcompetition-resources%2Fsubcontractors%2Fmagnetic-propulsion-union%2F	C:/My%20Web%20Sites/xd/uksdc.org/wp-json/oembed/1.0/embed9537.json	(from https://uksdc.org/competition-resources/subcontractors/magnetic-propulsion-union/)
